|year|player|year_on_ballot|year_on_ballot_int|votes|votes_pct|votes_pct_num
2902|1990|Harvey Kuenn|14th|14|107|24.1%|24.1
2903|1990|Ron Santo|7th|7|96|21.6%|21.6
2904|1990|Maury Wills|13th|13|95|21.4%|21.4
2905|1990|Jim Kaat|2nd|2|79|17.8%|17.8
2906|1990|Ken Boyer|11th|11|78|17.6%|17.6
2907|1990|Dick Allen|7th|7|58|13.1%|13.1
2908|1990|Joe Torre|8th|8|55|12.4%|12.4
2909|1990|Minnie Minoso|6th|6|51|11.5%|11.5
2910|1990|Roy Face|15th|15|50|11.3%|11.3
2911|1990|Luis Tiant|3rd|3|42|9.5%|9.5
2912|1990|Vada Pinson|9th|9|36|8.1%|8.1
2913|1990|Curt Flood|9th|9|35|7.9%|7.9
2914|1990|Thurman Munson|10th|10|33|7.4%|7.4
2915|1990|Bobby Bonds|4th|4|30|6.8%|6.8
2916|1990|Mickey Lolich|6th|6|27|6.1%|6.1
2917|1990|Sparky Lyle|3rd|3|25|5.6%|5.6
2918|1990|Tug McGraw|1st|1|6|1.4%|1.4
2919|1990|Bucky Dent|1st|1|3|0.7%|0.7
2920|1990|Bob Watson|1st|1|3|0.7%|0.7
2921|1990|Rick Monday|1st|1|2|0.5%|0.5
2922|1990|Lou Piniella|1st|1|2|0.5%|0.5
2923|1990|Mickey Rivers|1st|1|2|0.5%|0.5
2924|1990|Mike Torrez|1st|1|1|0.2%|0.2
2925|1990|Greg Luzinski|1st|1|1|0.2%|0.2
2926|1990|Jim Bibby|1st|1|1|0.2%|0.2
2927|1990|Jerry Remy|1st|1|1|0.2%|0.2
2928|1990|Tony Scott|1st|1|0|0.0%|0.0
2929|1990|Ken Singleton|1st|1|0|0.0%|0.0
2930|1990|Paul Splittorff|1st|1|0|0.0%|0.0
2931|1990|John Stearns|1st|1|0|0.0%|0.0
2932|1990|Champ Summers|1st|1|0|0.0%|0.0
2933|1990|Dick Tidrow|1st|1|0|0.0%|0.0
2934|1990|Amos Otis|1st|1|0|0.0%|0.0
2935|1990|Mike Caldwell|1st|1|0|0.0%|0.0
2936|1990|Jose Morales|1st|1|0|0.0%|0.0
2937|1990|Roy Howell|1st|1|0|0.0%|0.0
2938|1991|Rod Carew|1st|1|401|90.5%|90.5
2939|1991|Gaylord Perry|3rd|3|342|77.2%|77.2
2940|1991|Fergie Jenkins|3rd|3|334|75.4%|75.4
2941|1991|Rollie Fingers|1st|1|291|65.7%|65.7
2942|1991|Jim Bunning|15th|15|282|63.7%|63.7
2943|1991|Orlando Cepeda|12th|12|192|43.3%|43.3
2944|1991|Tony Oliva|10th|10|160|36.1%|36.1
2945|1991|Bill Mazeroski|14th|14|142|32.1%|32.1
2946|1991|Ron Santo|8th|8|116|26.2%|26.2
2947|1991|Harvey Kuenn|15th|15|100|22.6%|22.6
2948|1991|Jim Kaat|3rd|3|62|14.0%|14.0
2949|1991|Maury Wills|14th|14|61|13.8%|13.8
2950|1991|Dick Allen|8th|8|59|13.3%|13.3
2951|1991|Ken Boyer|12th|12|58|13.1%|13.1
2952|1991|Joe Torre|9th|9|41|9.3%|9.3
2953|1991|Bobby Bonds|5th|5|39|8.8%|8.8
2954|1991|Minnie Minoso|7th|7|38|8.6%|8.6
2955|1991|Mickey Lolich|7th|7|33|7.4%|7.4
2956|1991|Luis Tiant|4th|4|32|7.2%|7.2
2957|1991|Vada Pinson|10th|10|30|6.8%|6.8
2958|1991|Thurman Munson|11th|11|28|6.3%|6.3
2959|1991|Rusty Staub|1st|1|28|6.3%|6.3
2960|1991|Curt Flood|10th|10|23|5.2%|5.2
2961|1991|Al Oliver|1st|1|19|4.3%|4.3
2962|1991|Sparky Lyle|4th|4|15|3.4%|3.4
2963|1991|Larry Bowa|1st|1|11|2.5%|2.5
2964|1991|Jerry Koosman|1st|1|4|0.9%|0.9
2965|1991|Mike Jorgensen|1st|1|1|0.2%|0.2
2966|1991|Burt Hooton|1st|1|1|0.2%|0.2
2967|1991|Richie Hebner|1st|1|1|0.2%|0.2
2968|1991|John Lowenstein|1st|1|1|0.2%|0.2
2969|1991|Mike Hargrove|1st|1|1|0.2%|0.2
2970|1991|Ellis Valentine|1st|1|1|0.2%|0.2
2971|1991|Jeff Burroughs|1st|1|1|0.2%|0.2
2972|1991|John Wathan|1st|1|0|0.0%|0.0
2973|1991|Pat Zachry|1st|1|0|0.0%|0.0
2974|1991|Geoff Zahn|1st|1|0|0.0%|0.0
2975|1991|Bruce Kison|1st|1|0|0.0%|0.0
2976|1991|Steve Rogers|1st|1|0|0.0%|0.0
2977|1991|Art Howe|1st|1|0|0.0%|0.0
2978|1991|Larry Gura|1st|1|0|0.0%|0.0
2979|1991|Oscar Gamble|1st|1|0|0.0%|0.0
2980|1991|Rich Dauer|1st|1|0|0.0%|0.0
2981|1991|Al Bumbry|1st|1|0|0.0%|0.0
2982|1991|Bob Bailor|1st|1|0|0.0%|0.0
2983|1992|Tom Seaver|1st|1|425|98.8%|98.8
2984|1992|Rollie Fingers|2nd|2|349|81.2%|81.2
2985|1992|Orlando Cepeda|13th|13|246|57.2%|57.2
2986|1992|Tony Perez|1st|1|215|50.0%|50.0
2987|1992|Bill Mazeroski|15th|15|182|42.3%|42.3
2988|1992|Tony Oliva|11th|11|175|40.7%|40.7
2989|1992|Ron Santo|9th|9|136|31.6%|31.6
2990|1992|Jim Kaat|4th|4|114|26.5%|26.5
2991|1992|Maury Wills|15th|15|110|25.6%|25.6
2992|1992|Ken Boyer|13th|13|71|16.5%|16.5
2993|1992|Dick Allen|9th|9|69|16.0%|16.0
2994|1992|Minnie Minoso|8th|8|69|16.0%|16.0
2995|1992|Joe Torre|10th|10|62|14.4%|14.4
2996|1992|Luis Tiant|5th|5|50|11.6%|11.6
2997|1992|Mickey Lolich|8th|8|45|10.5%|10.5
2998|1992|Curt Flood|11th|11|42|9.8%|9.8
2999|1992|Pete Rose|1st|1|41|9.5%|9.5
3000|1992|Bobby Bonds|6th|6|40|9.3%|9.3
3001|1992|Vada Pinson|11th|11|36|8.4%|8.4
3002|1992|Thurman Munson|12th|12|32|7.4%|7.4
3003|1992|Rusty Staub|2nd|2|26|6.0%|6.0
3004|1992|George Foster|1st|1|24|5.6%|5.6
3005|1992|Vida Blue|1st|1|23|5.3%|5.3
3006|1992|Bobby Grich|1st|1|11|2.6%|2.6
3007|1992|Dusty Baker|1st|1|4|0.9%|0.9
3008|1992|Dave Kingman|1st|1|3|0.7%|0.7
3009|1992|Bill Russell|1st|1|3|0.7%|0.7
3010|1992|Steve Yeager|1st|1|2|0.5%|0.5
3011|1992|Cesar Cedeno|1st|1|2|0.5%|0.5
3012|1992|Dennis Leonard|1st|1|1|0.2%|0.2
3013|1992|Toby Harrah|1st|1|1|0.2%|0.2
3014|1992|Ben Oglivie|1st|1|0|0.0%|0.0
3015|1992|Garry Maddox|1st|1|0|0.0%|0.0
3016|1992|Gorman Thomas|1st|1|0|0.0%|0.0
3017|1992|Ken Forsch|1st|1|0|0.0%|0.0
3018|1992|Pete Vuckovich|1st|1|0|0.0%|0.0
3019|1992|John Denny|1st|1|0|0.0%|0.0
3020|1993|Reggie Jackson|1st|1|396|93.6%|93.6
3021|1993|Phil Niekro|1st|1|278|65.7%|65.7
3022|1993|Orlando Cepeda|14th|14|252|59.6%|59.6
3023|1993|Tony Perez|2nd|2|233|55.1%|55.1
3024|1993|Steve Garvey|1st|1|176|41.6%|41.6
3025|1993|Tony Oliva|12th|12|157|37.1%|37.1
3026|1993|Ron Santo|10th|10|155|36.6%|36.6
3027|1993|Jim Kaat|5th|5|125|29.6%|29.6
3028|1993|Dick Allen|10th|10|70|16.5%|16.5
3029|1993|Ken Boyer|14th|14|69|16.3%|16.3
3030|1993|Minnie Minoso|9th|9|67|15.8%|15.8
3031|1993|Joe Torre|11th|11|63|14.9%|14.9
3032|1993|Luis Tiant|6th|6|62|14.7%|14.7
3033|1993|Bobby Bonds|7th|7|45|10.6%|10.6
3034|1993|Mickey Lolich|9th|9|43|10.2%|10.2
3035|1993|Thurman Munson|13th|13|40|9.5%|9.5
3036|1993|Vada Pinson|12th|12|38|9.0%|9.0
3037|1993|Vida Blue|2nd|2|37|8.7%|8.7
3038|1993|Curt Flood|12th|12|36|8.5%|8.5
3039|1993|Rusty Staub|3rd|3|32|7.6%|7.6
3040|1993|George Foster|2nd|2|29|6.9%|6.9
3041|1993|Bill Madlock|1st|1|19|4.5%|4.5
3042|1993|Pete Rose|2nd|2|14|3.3%|3.3
3043|1993|Ron Cey|1st|1|8|1.9%|1.9
3044|1993|Davey Lopes|1st|1|2|0.5%|0.5
3045|1993|Doug DeCinces|1st|1|2|0.5%|0.5
3046|1993|Andre Thornton|1st|1|2|0.5%|0.5
3047|1993|Bill Campbell|1st|1|1|0.2%|0.2
3048|1993|Gary Matthews|1st|1|0|0.0%|0.0
3049|1993|Hal McRae|1st|1|0|0.0%|0.0
3050|1993|Cecil Cooper|1st|1|0|0.0%|0.0
3051|1993|Darrell Porter|1st|1|0|0.0%|0.0
3052|1993|Rick Burleson|1st|1|0|0.0%|0.0
3053|1994|Steve Carlton|1st|1|436|95.6%|95.6
3054|1994|Orlando Cepeda|15th|15|335|73.5%|73.5
3055|1994|Phil Niekro|2nd|2|273|59.9%|59.9
3056|1994|Tony Perez|3rd|3|263|57.7%|57.7
3057|1994|Don Sutton|1st|1|259|56.8%|56.8
3058|1994|Steve Garvey|2nd|2|166|36.4%|36.4
3059|1994|Tony Oliva|13th|13|158|34.6%|34.6
3060|1994|Ron Santo|11th|11|150|32.9%|32.9
3061|1994|Bruce Sutter|1st|1|109|23.9%|23.9
3062|1994|Jim Kaat|6th|6|98|21.5%|21.5
3063|1994|Dick Allen|11th|11|66|14.5%|14.5
3064|1994|Ken Boyer|15th|15|54|11.8%|11.8
3065|1994|Joe Torre|12th|12|53|11.6%|11.6
3066|1994|Vada Pinson|13th|13|46|10.1%|10.1
3067|1994|Minnie Minoso|10th|10|45|9.9%|9.9
3068|1994|Luis Tiant|7th|7|42|9.2%|9.2
3069|1994|Curt Flood|13th|13|39|8.6%|8.6
3070|1994|Graig Nettles|1st|1|38|8.3%|8.3
3071|1994|Bobby Bonds|8th|8|37|8.1%|8.1
3072|1994|Rusty Staub|4th|4|36|7.9%|7.9
3073|1994|Dave Concepcion|1st|1|31|6.8%|6.8
3074|1994|Thurman Munson|14th|14|31|6.8%|6.8
3075|1994|Ron Guidry|1st|1|24|5.3%|5.3
3076|1994|Mickey Lolich|10th|10|23|5.0%|5.0
3077|1994|Pete Rose|3rd|3|19|4.2%|4.2
3078|1994|Ted Simmons|1st|1|17|3.7%|3.7
3079|1994|George Foster|3rd|3|16|3.5%|3.5
3080|1994|Vida Blue|3rd|3|14|3.1%|3.1
3081|1994|Don Baylor|1st|1|12|2.6%|2.6
3082|1994|Joe Niekro|1st|1|6|1.3%|1.3
3083|1994|Larry Parrish|1st|1|2|0.4%|0.4
3084|1994|Phil Garner|1st|1|2|0.4%|0.4
3085|1994|Jose Cruz|1st|1|2|0.4%|0.4
3086|1994|Ray Knight|1st|1|1|0.2%|0.2
3087|1994|Scott McGregor|1st|1|0|0.0%|0.0
3088|1994|Bob Horner|1st|1|0|0.0%|0.0
3089|1994|George Hendrick|1st|1|0|0.0%|0.0
3090|1994|Mario Soto|1st|1|0|0.0%|0.0
3091|1994|Chris Chambliss|1st|1|0|0.0%|0.0
3092|1995|Mike Schmidt|1st|1|444|96.5%|96.5
3093|1995|Phil Niekro|3rd|3|286|62.2%|62.2
3094|1995|Don Sutton|2nd|2|264|57.4%|57.4
3095|1995|Tony Perez|4th|4|259|56.3%|56.3
3096|1995|Steve Garvey|3rd|3|196|42.6%|42.6
3097|1995|Tony Oliva|14th|14|149|32.4%|32.4
3098|1995|Ron Santo|12th|12|139|30.2%|30.2
3099|1995|Bruce Sutter|2nd|2|137|29.8%|29.8
3100|1995|Jim Rice|1st|1|137|29.8%|29.8
3101|1995|Jim Kaat|7th|7|100|21.7%|21.7
3102|1995|Tommy John|1st|1|98|21.3%|21.3
3103|1995|Dick Allen|12th|12|72|15.7%|15.7
3104|1995|Minnie Minoso|11th|11|66|14.3%|14.3
3105|1995|Curt Flood|14th|14|59|12.8%|12.8
3106|1995|Joe Torre|13th|13|50|10.9%|10.9
3107|1995|Luis Tiant|8th|8|45|9.8%|9.8
3108|1995|Dave Concepcion|2nd|2|43|9.3%|9.3
3109|1995|Bobby Bonds|9th|9|35|7.6%|7.6
3110|1995|Vada Pinson|14th|14|32|7.0%|7.0
3111|1995|Thurman Munson|15th|15|30|6.5%|6.5
3112|1995|Graig Nettles|2nd|2|28|6.1%|6.1
3113|1995|Vida Blue|4th|4|26|5.7%|5.7
3114|1995|Mickey Lolich|11th|11|26|5.7%|5.7
3115|1995|Ron Guidry|2nd|2|25|5.4%|5.4
3116|1995|Rusty Staub|5th|5|23|5.0%|5.0
3117|1995|George Foster|4th|4|19|4.1%|4.1
3118|1995|Don Baylor|2nd|2|12|2.6%|2.6
3119|1995|Darrell Evans|1st|1|8|1.7%|1.7
3120|1995|Buddy Bell|1st|1|8|1.7%|1.7
3121|1995|Kent Tekulve|1st|1|6|1.3%|1.3
3122|1995|Bob Forsch|1st|1|2|0.4%|0.4
3123|1995|Willie Hernandez|1st|1|2|0.4%|0.4
3124|1995|Chris Speier|1st|1|1|0.2%|0.2
3125|1995|Jim Sundberg|1st|1|1|0.2%|0.2
3126|1995|Mike Krukow|1st|1|1|0.2%|0.2
3127|1995|Manny Trillo|1st|1|0|0.0%|0.0
3128|1995|Rick Rhoden|1st|1|0|0.0%|0.0
3129|1995|Doyle Alexander|1st|1|0|0.0%|0.0
3130|1995|Greg Gross|1st|1|0|0.0%|0.0
3131|1996|Phil Niekro|4th|4|321|68.3%|68.3
3132|1996|Tony Perez|5th|5|309|65.7%|65.7
3133|1996|Don Sutton|3rd|3|300|63.8%|63.8
3134|1996|Steve Garvey|4th|4|175|37.2%|37.2
3135|1996|Ron Santo|13th|13|174|37.0%|37.0
3136|1996|Tony Oliva|15th|15|170|36.2%|36.2
3137|1996|Jim Rice|2nd|2|166|35.3%|35.3
3138|1996|Bruce Sutter|3rd|3|137|29.1%|29.1
3139|1996|Tommy John|2nd|2|102|21.7%|21.7
3140|1996|Jim Kaat|8th|8|91|19.4%|19.4
3141|1996|Dick Allen|13th|13|89|18.9%|18.9
3142|1996|Curt Flood|15th|15|71|15.1%|15.1
3143|1996|Luis Tiant|9th|9|64|13.6%|13.6
3144|1996|Dave Concepcion|3rd|3|63|13.4%|13.4
3145|1996|Minnie Minoso|12th|12|62|13.2%|13.2
3146|1996|Vada Pinson|15th|15|51|10.9%|10.9
3147|1996|Joe Torre|14th|14|50|10.6%|10.6
3148|1996|Ron Guidry|3rd|3|37|7.9%|7.9
3149|1996|Graig Nettles|3rd|3|37|7.9%|7.9
3150|1996|Bob Boone|1st|1|36|7.7%|7.7
3151|1996|Mickey Lolich|12th|12|33|7.0%|7.0
3152|1996|Fred Lynn|1st|1|26|5.5%|5.5
3153|1996|Bobby Bonds|10th|10|24|5.1%|5.1
3154|1996|Rusty Staub|6th|6|24|5.1%|5.1
3155|1996|Keith Hernandez|1st|1|24|5.1%|5.1
3156|1996|Dan Quisenberry|1st|1|18|3.8%|3.8
3157|1996|Frank White|1st|1|18|3.8%|3.8
3158|1996|Bill Buckner|1st|1|10|2.1%|2.1
3159|1996|Jerry Reuss|1st|1|2|0.4%|0.4
3160|1996|John Tudor|1st|1|2|0.4%|0.4
3161|1996|Chet Lemon|1st|1|1|0.2%|0.2
3162|1996|Johnny Ray|1st|1|0|0.0%|0.0
3163|1996|Jeffrey Leonard|1st|1|0|0.0%|0.0
3164|1996|Bob Knepper|1st|1|0|0.0%|0.0
3165|1996|Claudell Washington|1st|1|0|0.0%|0.0
3166|1997|Phil Niekro|5th|5|380|80.3%|80.3
3167|1997|Don Sutton|4th|4|346|73.2%|73.2
3168|1997|Tony Perez|6th|6|312|66.0%|66.0
3169|1997|Ron Santo|14th|14|186|39.3%|39.3
3170|1997|Jim Rice|3rd|3|178|37.6%|37.6
3171|1997|Steve Garvey|5th|5|167|35.3%|35.3
3172|1997|Bruce Sutter|4th|4|130|27.5%|27.5
3173|1997|Jim Kaat|9th|9|107|22.6%|22.6
3174|1997|Joe Torre|15th|15|105|22.2%|22.2
3175|1997|Tommy John|3rd|3|97|20.5%|20.5
3176|1997|Minnie Minoso|13th|13|84|17.8%|17.8
3177|1997|Dave Parker|1st|1|83|17.5%|17.5
3178|1997|Dick Allen|14th|14|79|16.7%|16.7
3179|1997|Dave Concepcion|4th|4|60|12.7%|12.7
3180|1997|Luis Tiant|10th|10|53|11.2%|11.2
3181|1997|Keith Hernandez|2nd|2|45|9.5%|9.5
3182|1997|Mickey Lolich|13th|13|34|7.2%|7.2
3183|1997|Ron Guidry|4th|4|31|6.6%|6.6
3184|1997|Dwight Evans|1st|1|28|5.9%|5.9
3185|1997|Bob Boone|2nd|2|28|5.9%|5.9
3186|1997|Graig Nettles|4th|4|22|4.7%|4.7
3187|1997|Fred Lynn|2nd|2|22|4.7%|4.7
3188|1997|Ken Griffey|1st|1|22|4.7%|4.7
3189|1997|Bobby Bonds|11th|11|20|4.2%|4.2
3190|1997|Rusty Staub|7th|7|18|3.8%|3.8
3191|1997|Rick Reuschel|1st|1|2|0.4%|0.4
3192|1997|Mike Scott|1st|1|2|0.4%|0.4
3193|1997|Garry Templeton|1st|1|2|0.4%|0.4
3194|1997|Terry Puhl|1st|1|1|0.2%|0.2
3195|1997|Terry Kennedy|1st|1|1|0.2%|0.2
3196|1998|Don Sutton|5th|5|386|81.6%|81.6
3197|1998|Tony Perez|7th|7|321|67.9%|67.9
3198|1998|Ron Santo|15th|15|204|43.1%|43.1
3199|1998|Jim Rice|4th|4|203|42.9%|42.9
3200|1998|Gary Carter|1st|1|200|42.3%|42.3
3201|1998|Steve Garvey|6th|6|195|41.2%|41.2
3202|1998|Bruce Sutter|5th|5|147|31.1%|31.1
3203|1998|Jim Kaat|10th|10|129|27.3%|27.3
3204|1998|Tommy John|4th|4|129|27.3%|27.3
3205|1998|Dave Parker|2nd|2|116|24.5%|24.5
3206|1998|Bert Blyleven|1st|1|83|17.5%|17.5
3207|1998|Dave Concepcion|5th|5|80|16.9%|16.9
3208|1998|Minnie Minoso|14th|14|76|16.1%|16.1
3209|1998|Luis Tiant|11th|11|62|13.1%|13.1
3210|1998|Keith Hernandez|3rd|3|51|10.8%|10.8
3211|1998|Dwight Evans|2nd|2|49|10.4%|10.4
3212|1998|Mickey Lolich|14th|14|39|8.2%|8.2
3213|1998|Ron Guidry|5th|5|37|7.8%|7.8
3214|1998|Bob Boone|3rd|3|26|5.5%|5.5
3215|1998|Jack Clark|1st|1|7|1.5%|1.5
3216|1998|Pedro Guerrero|1st|1|6|1.3%|1.3
3217|1998|Willie Randolph|1st|1|5|1.1%|1.1
3218|1998|Carney Lansford|1st|1|3|0.6%|0.6
3219|1998|Mike Flanagan|1st|1|2|0.4%|0.4
3220|1998|Brian Downing|1st|1|2|0.4%|0.4
3221|1998|Rick Dempsey|1st|1|1|0.2%|0.2
3222|1999|Nolan Ryan|1st|1|491|98.8%|98.8
3223|1999|George Brett|1st|1|488|98.2%|98.2
3224|1999|Robin Yount|1st|1|385|77.5%|77.5
3225|1999|Carlton Fisk|1st|1|330|66.4%|66.4
3226|1999|Tony Perez|8th|8|302|60.8%|60.8
3227|1999|Gary Carter|2nd|2|168|33.8%|33.8
3228|1999|Steve Garvey|7th|7|150|30.2%|30.2
3229|1999|Jim Rice|5th|5|146|29.4%|29.4
3230|1999|Bruce Sutter|6th|6|121|24.3%|24.3
3231|1999|Jim Kaat|11th|11|100|20.1%|20.1
3232|1999|Dale Murphy|1st|1|96|19.3%|19.3
3233|1999|Tommy John|5th|5|93|18.7%|18.7
3234|1999|Dave Parker|3rd|3|80|16.1%|16.1
3235|1999|Minnie Minoso|15th|15|73|14.7%|14.7
3236|1999|Bert Blyleven|2nd|2|70|14.1%|14.1
3237|1999|Dave Concepcion|6th|6|59|11.9%|11.9
3238|1999|Luis Tiant|12th|12|53|10.7%|10.7
3239|1999|Keith Hernandez|4th|4|34|6.8%|6.8
3240|1999|Ron Guidry|6th|6|31|6.2%|6.2
3241|1999|Bob Boone|4th|4|27|5.4%|5.4
3242|1999|Mickey Lolich|15th|15|26|5.2%|5.2
3243|1999|Dwight Evans|3rd|3|18|3.6%|3.6
3244|1999|George Bell|1st|1|6|1.2%|1.2
3245|1999|John Candelaria|1st|1|1|0.2%|0.2
3246|1999|Charlie Leibrandt|1st|1|0|0.0%|0.0
3247|1999|Mike Boddicker|1st|1|0|0.0%|0.0
3248|1999|Frank Tanana|1st|1|0|0.0%|0.0
3249|1999|Mike Witt|1st|1|0|0.0%|0.0
3250|2000|Carlton Fisk|2nd|2|397|79.6%|79.6
3251|2000|Tony Perez|9th|9|385|77.2%|77.2
3252|2000|Jim Rice|6th|6|257|51.5%|51.5
3253|2000|Gary Carter|3rd|3|248|49.7%|49.7
3254|2000|Bruce Sutter|7th|7|192|38.5%|38.5
3255|2000|Rich Gossage|1st|1|166|33.3%|33.3
3256|2000|Steve Garvey|8th|8|160|32.1%|32.1
3257|2000|Tommy John|6th|6|135|27.1%|27.1
3258|2000|Jim Kaat|12th|12|125|25.1%|25.1
3259|2000|Dale Murphy|2nd|2|116|23.2%|23.2
3260|2000|Jack Morris|1st|1|111|22.2%|22.2
3261|2000|Dave Parker|4th|4|104|20.8%|20.8
3262|2000|Bert Blyleven|3rd|3|87|17.4%|17.4
3263|2000|Luis Tiant|13th|13|86|17.2%|17.2
3264|2000|Dave Concepcion|7th|7|67|13.4%|13.4
3265|2000|Keith Hernandez|5th|5|52|10.4%|10.4
3266|2000|Ron Guidry|7th|7|44|8.8%|8.8
3267|2000|Jeff Reardon|1st|1|24|4.8%|4.8
3268|2000|Bob Boone|5th|5|21|4.2%|4.2
3269|2000|Willie Wilson|1st|1|10|2.0%|2.0
3270|2000|Rick Sutcliffe|1st|1|9|1.8%|1.8
3271|2000|Kent Hrbek|1st|1|5|1.0%|1.0
3272|2000|Charlie Hough|1st|1|4|0.8%|0.8
3273|2000|Dave Henderson|1st|1|2|0.4%|0.4
3274|2000|Steve Sax|1st|1|2|0.4%|0.4
3275|2000|Bruce Hurst|1st|1|1|0.2%|0.2
3276|2000|Lonnie Smith|1st|1|1|0.2%|0.2
3277|2000|Bill Gullickson|1st|1|1|0.2%|0.2
3278|2000|Bob Welch|1st|1|1|0.2%|0.2
3279|2000|Hubie Brooks|1st|1|0|0.0%|0.0
3280|2001|Dave Winfield|1st|1|435|84.5%|84.5
3281|2001|Kirby Puckett|1st|1|423|82.1%|82.1
3282|2001|Gary Carter|4th|4|334|64.9%|64.9
3283|2001|Jim Rice|7th|7|298|57.9%|57.9
3284|2001|Bruce Sutter|8th|8|245|47.6%|47.6
3285|2001|Rich Gossage|2nd|2|228|44.3%|44.3
3286|2001|Steve Garvey|9th|9|176|34.2%|34.2
3287|2001|Tommy John|7th|7|146|28.3%|28.3
3288|2001|Don Mattingly|1st|1|145|28.2%|28.2
3289|2001|Jim Kaat|13th|13|135|26.2%|26.2
3290|2001|Bert Blyleven|4th|4|121|23.5%|23.5
3291|2001|Jack Morris|2nd|2|101|19.6%|19.6
3292|2001|Dale Murphy|3rd|3|93|18.1%|18.1
3293|2001|Dave Parker|5th|5|84|16.3%|16.3
3294|2001|Dave Concepcion|8th|8|74|14.4%|14.4
3295|2001|Luis Tiant|14th|14|63|12.2%|12.2
3296|2001|Keith Hernandez|6th|6|41|8.0%|8.0
3297|2001|Dave Stewart|1st|1|38|7.4%|7.4
3298|2001|Ron Guidry|8th|8|27|5.2%|5.2
3299|2001|Lou Whitaker|1st|1|15|2.9%|2.9
3300|2001|Kirk Gibson|1st|1|13|2.5%|2.5
3301|2001|Lance Parrish|1st|1|9|1.7%|1.7
3302|2001|Tom Henke|1st|1|6|1.2%|1.2
3303|2001|Dave Righetti|1st|1|2|0.4%|0.4
3304|2001|Ron Darling|1st|1|1|0.2%|0.2
3305|2001|Jose Rijo|1st|1|1|0.2%|0.2
3306|2001|Jim Deshaies|1st|1|1|0.2%|0.2
3307|2001|Tom Browning|1st|1|1|0.2%|0.2
3308|2001|John Kruk|1st|1|1|0.2%|0.2
3309|2001|Steve Bedrosian|1st|1|1|0.2%|0.2
3310|2001|Andy Van Slyke|1st|1|0|0.0%|0.0
3311|2001|Howard Johnson|1st|1|0|0.0%|0.0
3312|2002|Ozzie Smith|1st|1|433|91.7%|91.7
3313|2002|Gary Carter|5th|5|343|72.7%|72.7
3314|2002|Jim Rice|8th|8|260|55.1%|55.1
3315|2002|Bruce Sutter|9th|9|238|50.4%|50.4
3316|2002|Andre Dawson|1st|1|214|45.3%|45.3
3317|2002|Rich Gossage|3rd|3|203|43.0%|43.0
3318|2002|Steve Garvey|10th|10|134|28.4%|28.4
3319|2002|Tommy John|8th|8|127|26.9%|26.9
3320|2002|Bert Blyleven|5th|5|124|26.3%|26.3
3321|2002|Jim Kaat|14th|14|109|23.1%|23.1
3322|2002|Jack Morris|3rd|3|97|20.6%|20.6
3323|2002|Don Mattingly|2nd|2|96|20.3%|20.3
3324|2002|Luis Tiant|15th|15|85|18.0%|18.0
3325|2002|Alan Trammell|1st|1|74|15.7%|15.7
3326|2002|Dale Murphy|4th|4|70|14.8%|14.8
3327|2002|Dave Parker|6th|6|66|14.0%|14.0
3328|2002|Dave Concepcion|9th|9|56|11.9%|11.9
3329|2002|Keith Hernandez|7th|7|29|6.1%|6.1
3330|2002|Ron Guidry|9th|9|23|4.9%|4.9
3331|2002|Dave Stewart|2nd|2|23|4.9%|4.9
3332|2002|Mike Greenwell|1st|1|2|0.4%|0.4
3333|2002|Frank Viola|1st|1|2|0.4%|0.4
3334|2002|Tim Wallach|1st|1|1|0.2%|0.2
3335|2002|Lenny Dykstra|1st|1|1|0.2%|0.2
3336|2002|Scott Sanderson|1st|1|0|0.0%|0.0
3337|2002|Robby Thompson|1st|1|0|0.0%|0.0
3338|2002|Jeff Russell|1st|1|0|0.0%|0.0
3339|2002|Mike Henneman|1st|1|0|0.0%|0.0
3340|2003|Eddie Murray|1st|1|423|85.3%|85.3
3341|2003|Gary Carter|6th|6|387|78.0%|78.0
3342|2003|Bruce Sutter|10th|10|266|53.6%|53.6
3343|2003|Jim Rice|9th|9|259|52.2%|52.2
3344|2003|Andre Dawson|2nd|2|248|50.0%|50.0
3345|2003|Ryne Sandberg|1st|1|244|49.2%|49.2
3346|2003|Lee Smith|1st|1|210|42.3%|42.3
3347|2003|Rich Gossage|4th|4|209|42.1%|42.1
3348|2003|Bert Blyleven|6th|6|145|29.2%|29.2
3349|2003|Steve Garvey|11th|11|138|27.8%|27.8
3350|2003|Jim Kaat|15th|15|130|26.2%|26.2
3351|2003|Tommy John|9th|9|116|23.4%|23.4
3352|2003|Jack Morris|4th|4|113|22.8%|22.8
3353|2003|Alan Trammell|2nd|2|70|14.1%|14.1
3354|2003|Don Mattingly|3rd|3|68|13.7%|13.7
3355|2003|Dale Murphy|5th|5|58|11.7%|11.7
3356|2003|Dave Concepcion|10th|10|55|11.1%|11.1
3357|2003|Dave Parker|7th|7|51|10.3%|10.3
3358|2003|Fernando Valenzuela|1st|1|31|6.2%|6.2
3359|2003|Keith Hernandez|8th|8|30|6.0%|6.0
3360|2003|Darryl Kile|1st|1|7|1.4%|1.4
3361|2003|Vince Coleman|1st|1|3|0.6%|0.6
3362|2003|Brett Butler|1st|1|2|0.4%|0.4
3363|2003|Tony Pena|1st|1|2|0.4%|0.4
3364|2003|Rick Honeycutt|1st|1|2|0.4%|0.4
